category,date_actual,merchant,avg_unit_price,avg_discount,avg_price_delta,coupons_used
Category 10,2025-10-17,Merchant 4,65.2775,2.6175,-2.5775,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-17,Merchant 5,9.62,0,-71.93,{'NONE'}
Category 10,2025-10-17,Merchant 6,67.252,2.862,12.772,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-17,Merchant 8,90.65,6.62,50.53,"{'SAVE10','WELCOME'}"
Category 10,2025-10-18,Merchant 10,88.92,0,48.95,{'NONE'}
Category 10,2025-10-18,Merchant 11,42.58,0,-1.46,{'NONE'}
Category 10,2025-10-18,Merchant 12,81.04,5.605,19.425,"{'SAVE10','WELCOME'}"
Category 10,2025-10-18,Merchant 14,56.72,0,9.34,{'NONE'}
Category 10,2025-10-18,Merchant 16,16.41,1.365,-7.045,"{'SAVE10','WELCOME'}"
Category 10,2025-10-18,Merchant 17,33.88,3.39,10.79,{'SAVE10'}
Category 10,2025-10-18,Merchant 18,37.87,1.895,-44.115,{'WELCOME'}
Category 10,2025-10-18,Merchant 19,50.2125,0.785,-24.2825,"{'NONE','WELCOME'}"
Category 10,2025-10-18,Merchant 20,26.645,0.665,-26.05,"{'NONE','SAVE10'}"
Category 10,2025-10-18,Merchant 3,53.7,1.81,3.295,"{'NONE','SAVE10'}"
Category 10,2025-10-18,Merchant 4,60.86,3.19,-14.888571428571428,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-18,Merchant 6,60.51,3.413333333333333,-25.023333333333333,"{'NONE','SAVE10'}"
Category 10,2025-10-18,Merchant 8,51.555,1.02,17.04,"{'NONE','WELCOME'}"
Category 10,2025-10-19,Merchant 10,55.62,4.775,7.895,"{'SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 11,56.455,1.65,10.765,"{'NONE','WELCOME'}"
Category 10,2025-10-19,Merchant 12,51.152,2.25,-11.732,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 13,52.45,2.62,-42.54,{'WELCOME'}
Category 10,2025-10-19,Merchant 14,64.03,3.106666666666667,48.67333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 16,35.22,0,13.13,{'NONE'}
Category 10,2025-10-19,Merchant 17,58.583333333333336,1.25,37.63333333333333,"{'NONE','WELCOME'}"
Category 10,2025-10-19,Merchant 18,73.12666666666667,5.04,-15.216666666666667,"{'SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 19,56.7175,4.7825,-5.965,"{'SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 20,45.7775,2.185,7.71,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 3,81.865,6.015,54,"{'SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 4,48.38,3.81,-21.19,"{'SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 5,30.28,1.51,-52.78,{'WELCOME'}
Category 10,2025-10-19,Merchant 6,63.135,3.6816666666666666,-3.3833333333333333,"{'SAVE10','WELCOME'}"
Category 10,2025-10-19,Merchant 8,41.373333333333335,2.82,5.053333333333334,"{'NONE','SAVE10'}"
Category 10,2025-10-20,Merchant 10,48.514,2.238,5.114,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-20,Merchant 12,89.91,4.5,6.28,{'WELCOME'}
Category 10,2025-10-20,Merchant 14,14.925,0.745,-33.2,{'WELCOME'}
Category 10,2025-10-20,Merchant 17,73.29666666666667,1.5933333333333333,52.00333333333333,"{'NONE','WELCOME'}"
Category 10,2025-10-20,Merchant 19,39.59,1.2725,-27.4875,"{'NONE','WELCOME'}"
Category 10,2025-10-20,Merchant 20,72.04333333333334,2.2866666666666666,47.656666666666666,"{'NONE','WELCOME'}"
Category 10,2025-10-20,Merchant 3,74.19666666666667,0.8233333333333334,39.25666666666667,"{'NONE','WELCOME'}"
Category 10,2025-10-20,Merchant 4,94.98,4.75,26.56,{'WELCOME'}
Category 10,2025-10-20,Merchant 5,82,8.2,-7.75,{'SAVE10'}
Category 10,2025-10-20,Merchant 6,48.83,1.3716666666666666,-13.625,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-20,Merchant 8,102.56,5.13,63.93,{'WELCOME'}
Category 10,2025-10-21,Merchant 10,34.5825,1.25,-11.1075,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-21,Merchant 11,93.32,9.33,39.95,{'SAVE10'}
Category 10,2025-10-21,Merchant 13,55.52,2.78,-39.63,{'WELCOME'}
Category 10,2025-10-21,Merchant 14,100.35,5.02,83.08,{'WELCOME'}
Category 10,2025-10-21,Merchant 16,45.79,2.29,21.41,{'WELCOME'}
Category 10,2025-10-21,Merchant 17,68.98,6.9,42.38,{'SAVE10'}
Category 10,2025-10-21,Merchant 18,59.45,3.605,-24.245,"{'SAVE10','WELCOME'}"
Category 10,2025-10-21,Merchant 19,31.69333333333333,2.2866666666666666,-49.57333333333333,"{'SAVE10','WELCOME'}"
Category 10,2025-10-21,Merchant 20,62.19,3.8533333333333335,19.438333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-21,Merchant 3,50.81428571428572,2.0685714285714285,23.714285714285715,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-21,Merchant 4,37.1875,2.745,-35.4575,"{'SAVE10','WELCOME'}"
Category 10,2025-10-21,Merchant 6,49.2,2.46,-30.12,{'WELCOME'}
Category 10,2025-10-21,Merchant 8,52.48,3.215,15.765,"{'NONE','SAVE10'}"
Category 10,2025-10-22,Merchant 10,37.665,2.0125,-7.2975,"{'SAVE10','WELCOME'}"
Category 10,2025-10-22,Merchant 11,57.795,2.89,10.865,{'WELCOME'}
Category 10,2025-10-22,Merchant 12,95.17,4.76,57.52,{'WELCOME'}
Category 10,2025-10-22,Merchant 13,80.99,4.05,-15.43,{'WELCOME'}
Category 10,2025-10-22,Merchant 14,31.69,3.17,16.27,{'SAVE10'}
Category 10,2025-10-22,Merchant 17,34.92,1.75,13.47,{'WELCOME'}
Category 10,2025-10-22,Merchant 18,28.76,2.875,-54.205,{'SAVE10'}
Category 10,2025-10-22,Merchant 19,21.93,1.1,-37.07,{'WELCOME'}
Category 10,2025-10-22,Merchant 20,66.47,3.375,11.065,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-22,Merchant 3,58.156666666666666,3.1416666666666666,26.155,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-22,Merchant 4,53.97,4.136666666666667,-9.706666666666667,"{'SAVE10','WELCOME'}"
Category 10,2025-10-22,Merchant 5,68.735,4.67,-17.485,"{'SAVE10','WELCOME'}"
Category 10,2025-10-22,Merchant 6,78.63333333333334,4.4,20.16,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-22,Merchant 8,55.34,0,21.84,{'NONE'}
Category 10,2025-10-23,Merchant 10,38.14666666666667,2.5366666666666666,-6.346666666666667,"{'SAVE10','WELCOME'}"
Category 10,2025-10-23,Merchant 11,39.94,0,-4.1,{'NONE'}
Category 10,2025-10-23,Merchant 13,42.88,2,-51.49,"{'NONE','WELCOME'}"
Category 10,2025-10-23,Merchant 14,78.3575,2.685,54.6425,"{'NONE','WELCOME'}"
Category 10,2025-10-23,Merchant 16,39.045,2.27,14.685,"{'SAVE10','WELCOME'}"
Category 10,2025-10-23,Merchant 17,57.28333333333333,4.096666666666667,33.486666666666665,"{'SAVE10','WELCOME'}"
Category 10,2025-10-23,Merchant 18,41.18,0.38,-29.65,"{'NONE','WELCOME'}"
Category 10,2025-10-23,Merchant 19,20.02,0,-69.5,{'NONE'}
Category 10,2025-10-23,Merchant 20,73.242,3.442,31.324,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-23,Merchant 3,50.3725,3.6075,29.7875,"{'SAVE10','WELCOME'}"
Category 10,2025-10-23,Merchant 4,65.58285714285714,3.7157142857142857,6.168571428571429,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-23,Merchant 5,20.69,1.03,-61.89,{'WELCOME'}
Category 10,2025-10-23,Merchant 6,81.85,8.19,-18.98,{'SAVE10'}
Category 10,2025-10-23,Merchant 8,50.275,1.365,15.41,"{'NONE','WELCOME'}"
Category 10,2025-10-24,Merchant 10,63.76,2.5633333333333335,19.24,"{'NONE','SAVE10'}"
Category 10,2025-10-24,Merchant 11,62.08,6.21,11.83,{'SAVE10'}
Category 10,2025-10-24,Merchant 12,64.734,4.582,-0.48,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-24,Merchant 13,87.19,4.36,-9.54,{'WELCOME'}
Category 10,2025-10-24,Merchant 14,55.303333333333335,2.763333333333333,40.29,{'WELCOME'}
Category 10,2025-10-24,Merchant 16,11.975,1.2,-11.315,{'SAVE10'}
Category 10,2025-10-24,Merchant 17,60.355,2.21,38.445,"{'NONE','WELCOME'}"
Category 10,2025-10-24,Merchant 18,65.25,4.8575,-14.8775,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-24,Merchant 19,36.3,0.5,-22.1,"{'NONE','SAVE10'}"
Category 10,2025-10-24,Merchant 20,62.97,6.296666666666667,39.303333333333335,{'SAVE10'}
Category 10,2025-10-24,Merchant 3,51.553333333333335,3.9566666666666666,7.3966666666666665,"{'SAVE10','WELCOME'}"
Category 10,2025-10-24,Merchant 4,45.465,2.9575,-18.0675,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-24,Merchant 5,53.455,0,-28.095,{'NONE'}
Category 10,2025-10-24,Merchant 6,57.86666666666667,3.55,-13.78,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-24,Merchant 8,71.3725,4.58,33.2925,"{'SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 10,27.885,0,-12.085,{'NONE'}
Category 10,2025-10-25,Merchant 11,71.98,4.95,22.99,"{'NONE','SAVE10'}"
Category 10,2025-10-25,Merchant 12,46.75333333333333,1.88,-34.25333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 14,21.65,1.08,-26.81,{'WELCOME'}
Category 10,2025-10-25,Merchant 16,50.535,4.645,23.8,"{'SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 17,37.66,1.88,16.08,{'WELCOME'}
Category 10,2025-10-25,Merchant 18,52.99,1.8875,-33.8075,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 19,35.263333333333335,1.24,-34.416666666666664,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 20,47.148,3.026,18.564,"{'SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 3,48.03,2.6775,28.0675,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 4,67.23166666666667,2.6016666666666666,13.366666666666667,"{'NONE','WELCOME'}"
Category 10,2025-10-25,Merchant 5,54.424,3.652,-30.778,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 6,71.32,4.708333333333333,-3.236666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-25,Merchant 8,64.03,3.2,27.33,{'WELCOME'}
Category 10,2025-10-26,Merchant 10,50.18,3.3733333333333335,4.85,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-26,Merchant 11,34.155,1.71,-11.595,{'WELCOME'}
Category 10,2025-10-26,Merchant 13,59.62,0,-32.75,{'NONE'}
Category 10,2025-10-26,Merchant 14,58,2.255,43.495,"{'NONE','WELCOME'}"
Category 10,2025-10-26,Merchant 18,38.98,1.9466666666666668,-46.27,{'WELCOME'}
Category 10,2025-10-26,Merchant 19,23.93,0.81,-34.78,"{'NONE','WELCOME'}"
Category 10,2025-10-26,Merchant 20,63.01,4.655,13.42,"{'SAVE10','WELCOME'}"
Category 10,2025-10-26,Merchant 3,58.42,3.2225,34.9325,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-26,Merchant 4,63.4825,1.465,-6.315,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-26,Merchant 6,35.876666666666665,1.7933333333333332,-14.73,{'WELCOME'}
Category 10,2025-10-26,Merchant 8,66.465,1.82,31.145,"{'NONE','SAVE10'}"
Category 10,2025-10-27,Merchant 10,38.14666666666667,1.9033333333333333,-7.7,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-27,Merchant 11,51.28,5.13,2.11,{'SAVE10'}
Category 10,2025-10-27,Merchant 12,42.885,2.08,-22.911666666666665,"{'NONE','WELCOME'}"
Category 10,2025-10-27,Merchant 16,52.54,2.63,27.82,{'WELCOME'}
Category 10,2025-10-27,Merchant 17,40.49,2.175,18.615,"{'SAVE10','WELCOME'}"
Category 10,2025-10-27,Merchant 19,23.4,0.695,-51.005,"{'NONE','WELCOME'}"
Category 10,2025-10-27,Merchant 20,35.223333333333336,1.7766666666666666,-43.78333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-27,Merchant 3,65.73166666666667,0.8116666666666666,27.968333333333334,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-27,Merchant 4,59.628,0.846,-9.872,"{'NONE','WELCOME'}"
Category 10,2025-10-27,Merchant 6,60.726,3.71,-6.172,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-27,Merchant 8,23.516666666666666,1.2333333333333334,-11.216666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-28,Merchant 10,80.13666666666667,3.33,34.85,"{'NONE','SAVE10'}"
Category 10,2025-10-28,Merchant 11,35.03,1.55,-10.56,"{'NONE','WELCOME'}"
Category 10,2025-10-28,Merchant 12,36.73,2.79,-22.07,"{'SAVE10','WELCOME'}"
Category 10,2025-10-28,Merchant 13,63.675,3.18,-31.875,{'WELCOME'}
Category 10,2025-10-28,Merchant 14,88.17,1.7266666666666668,50.77333333333333,"{'NONE','WELCOME'}"
Category 10,2025-10-28,Merchant 16,32.413333333333334,0.5233333333333333,9.8,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-28,Merchant 17,24.58,1.23,3.65,{'WELCOME'}
Category 10,2025-10-28,Merchant 18,60.156,1.69,-19.696,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-28,Merchant 20,46.0675,2.21,7.975,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-28,Merchant 3,26.145,1.365,-24.13,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-28,Merchant 4,40.29666666666667,2.5633333333333335,-32.153333333333336,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-28,Merchant 6,47.45,2.674,-15.256,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-29,Merchant 10,28.45,1.42,-18.9,{'WELCOME'}
Category 10,2025-10-29,Merchant 11,101.4,5.07,52.29,{'WELCOME'}
Category 10,2025-10-29,Merchant 12,21.2975,0.9125,-35.625,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-29,Merchant 13,43.24,2.48,-51.61,"{'SAVE10','WELCOME'}"
Category 10,2025-10-29,Merchant 14,87.08,0,74.83,{'NONE'}
Category 10,2025-10-29,Merchant 16,24.89,2.49,0.31,{'SAVE10'}
Category 10,2025-10-29,Merchant 18,70.215,2.305,-12.18,"{'NONE','WELCOME'}"
Category 10,2025-10-29,Merchant 19,61.7,6.17,-33.99,{'SAVE10'}
Category 10,2025-10-29,Merchant 20,58.042,4.238,12.49,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-29,Merchant 3,60.3,6.03,33.35,{'SAVE10'}
Category 10,2025-10-29,Merchant 4,62.034,3.234,3.812,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-29,Merchant 6,36,0.865,-10.1725,"{'NONE','WELCOME'}"
Category 10,2025-10-29,Merchant 8,85.09,4.25,47.34,{'WELCOME'}
Category 10,2025-10-30,Merchant 10,54.18,2.71,11.5,{'WELCOME'}
Category 10,2025-10-30,Merchant 12,28.57,1.43,-51.99,{'WELCOME'}
Category 10,2025-10-30,Merchant 13,33.56,3.355,-62.165,{'SAVE10'}
Category 10,2025-10-30,Merchant 14,13.56,1.36,-35.18,{'SAVE10'}
Category 10,2025-10-30,Merchant 16,17.7,0.89,-5.28,{'WELCOME'}
Category 10,2025-10-30,Merchant 18,38.28,3.1625,-54.6125,"{'SAVE10','WELCOME'}"
Category 10,2025-10-30,Merchant 19,64.865,4.955,-13.8,"{'SAVE10','WELCOME'}"
Category 10,2025-10-30,Merchant 20,49.90833333333333,0.7083333333333334,18.7,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-30,Merchant 3,76.3825,0.355,58.43,"{'NONE','WELCOME'}"
Category 10,2025-10-30,Merchant 4,54.723333333333336,4.736666666666666,-19.9,"{'SAVE10','WELCOME'}"
Category 10,2025-10-30,Merchant 5,53.835,1.14,-28.855,"{'NONE','WELCOME'}"
Category 10,2025-10-30,Merchant 6,65.886,3.206,7.906,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-31,Merchant 10,37.403333333333336,2.5,-5.066666666666666,"{'SAVE10','WELCOME'}"
Category 10,2025-10-31,Merchant 12,74.685,7.47,-11.915,{'SAVE10'}
Category 10,2025-10-31,Merchant 13,78.92,7.895,-21.345,{'SAVE10'}
Category 10,2025-10-31,Merchant 14,53.66571428571429,1.752857142857143,14.57,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-10-31,Merchant 16,58.03,0,35.94,{'NONE'}
Category 10,2025-10-31,Merchant 17,36.06,1.8,14.56,{'WELCOME'}
Category 10,2025-10-31,Merchant 18,37.336666666666666,3.7333333333333334,-56.126666666666665,{'SAVE10'}
Category 10,2025-10-31,Merchant 19,47.215,4.31,-30.805,"{'SAVE10','WELCOME'}"
Category 10,2025-10-31,Merchant 20,82.07,7.036666666666667,19.333333333333332,"{'SAVE10','WELCOME'}"
Category 10,2025-10-31,Merchant 3,41.47571428571428,1.7142857142857142,1.8742857142857143,"{'NONE','WELCOME'}"
Category 10,2025-10-31,Merchant 4,50.58166666666666,2.42,-6.21,"{'NONE','WELCOME'}"
Category 10,2025-10-31,Merchant 5,57.7,2.585,-26.435,"{'NONE','WELCOME'}"
Category 10,2025-10-31,Merchant 6,22.54,1.13,-13.38,{'WELCOME'}
Category 10,2025-10-31,Merchant 8,42.13,0,8.63,{'NONE'}
Category 10,2025-11-01,Merchant 11,57.1675,4.0825,9.045,"{'SAVE10','WELCOME'}"
Category 10,2025-11-01,Merchant 12,51.845,2.59,-6.755,{'WELCOME'}
Category 10,2025-11-01,Merchant 13,33.765,1.69,-60.295,{'WELCOME'}
Category 10,2025-11-01,Merchant 14,73.735,5.956666666666667,43.818333333333335,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-01,Merchant 16,19.92,1,-3.17,{'WELCOME'}
Category 10,2025-11-01,Merchant 17,71.61,3.58,48.33,{'WELCOME'}
Category 10,2025-11-01,Merchant 18,11.44,0.57,-78.86,{'WELCOME'}
Category 10,2025-11-01,Merchant 19,59.22666666666667,4.77,-24.523333333333333,"{'SAVE10','WELCOME'}"
Category 10,2025-11-01,Merchant 20,62.718,3.364,28.124,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-01,Merchant 3,64.62285714285714,4.287142857142857,30.181428571428572,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-01,Merchant 4,64.08333333333333,3.27,1.27,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-01,Merchant 6,90.43,2.225,11.345,"{'NONE','WELCOME'}"
Category 10,2025-11-02,Merchant 10,58.85333333333333,2.9433333333333334,15.94,{'WELCOME'}
Category 10,2025-11-02,Merchant 11,35.495,3.55,-12.095,{'SAVE10'}
Category 10,2025-11-02,Merchant 13,63.65,6.365,-35.085,{'SAVE10'}
Category 10,2025-11-02,Merchant 14,41.1,4.11,24.74,{'SAVE10'}
Category 10,2025-11-02,Merchant 16,61.54,0.49,38.96,"{'NONE','WELCOME'}"
Category 10,2025-11-02,Merchant 17,63.25,5.095,38.455,"{'SAVE10','WELCOME'}"
Category 10,2025-11-02,Merchant 18,55.63,0.35333333333333333,-21.6,"{'NONE','WELCOME'}"
Category 10,2025-11-02,Merchant 20,40.56,2.7485714285714287,13.918571428571429,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-02,Merchant 3,28.573333333333334,2.1533333333333333,4.673333333333333,"{'NONE','SAVE10'}"
Category 10,2025-11-02,Merchant 4,54.2225,2.13,-25.565,"{'NONE','WELCOME'}"
Category 10,2025-11-02,Merchant 5,64.695,0.89,-17.745,"{'NONE','WELCOME'}"
Category 10,2025-11-02,Merchant 6,69.57428571428571,3.722857142857143,-14.014285714285714,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-02,Merchant 8,51.55,5.16,12.9,{'SAVE10'}
Category 10,2025-11-03,Merchant 10,33.49333333333333,2.29,-10.753333333333334,"{'SAVE10','WELCOME'}"
Category 10,2025-11-03,Merchant 12,28,1.4,-29.41,{'WELCOME'}
Category 10,2025-11-03,Merchant 13,82.87,8.29,-17.79,{'SAVE10'}
Category 10,2025-11-03,Merchant 14,58.71,2.94,8.39,{'WELCOME'}
Category 10,2025-11-03,Merchant 16,59.28,2.96,34.23,{'WELCOME'}
Category 10,2025-11-03,Merchant 18,39.595,1.84,-51.975,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-03,Merchant 19,52.18,3.18,-40.52,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-03,Merchant 20,48.35,3.415,0,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-03,Merchant 3,42.81,2.4,0.09428571428571429,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-03,Merchant 4,37.36,2.232,-37.256,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-03,Merchant 5,78.045,3.905,-7.41,{'WELCOME'}
Category 10,2025-11-03,Merchant 6,55.3675,1.85,-31.2325,"{'NONE','WELCOME'}"
Category 10,2025-11-03,Merchant 8,7.01,0,-26.49,{'NONE'}
Category 10,2025-11-04,Merchant 10,82.47333333333333,5.283333333333333,35.233333333333334,"{'SAVE10','WELCOME'}"
Category 10,2025-11-04,Merchant 11,83.49,4.17,35.28,{'WELCOME'}
Category 10,2025-11-04,Merchant 12,81.105,4.055,-2.08,{'WELCOME'}
Category 10,2025-11-04,Merchant 13,96.33,7.315,-3.355,"{'SAVE10','WELCOME'}"
Category 10,2025-11-04,Merchant 14,47.03333333333333,2.6766666666666667,-3.0233333333333334,"{'SAVE10','WELCOME'}"
Category 10,2025-11-04,Merchant 16,66.58333333333333,1.5933333333333333,42.9,"{'NONE','WELCOME'}"
Category 10,2025-11-04,Merchant 18,58.652857142857144,3.164285714285714,-23.224285714285713,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-04,Merchant 19,66.55833333333334,3.441666666666667,-15.863333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-04,Merchant 20,80.52,2.205,58.58,"{'NONE','WELCOME'}"
Category 10,2025-11-04,Merchant 3,51.85166666666667,3.118333333333333,11.781666666666666,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-04,Merchant 4,42.473333333333336,2.1233333333333335,-8.85,{'WELCOME'}
Category 10,2025-11-04,Merchant 6,58.344,5.042,10.098,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-05,Merchant 10,101.82,10.18,51.67,{'SAVE10'}
Category 10,2025-11-05,Merchant 11,59.25333333333333,0.5833333333333334,14.63,"{'NONE','WELCOME'}"
Category 10,2025-11-05,Merchant 12,50.07,5.01,-34.07,{'SAVE10'}
Category 10,2025-11-05,Merchant 14,43.75,1.4,30.1,"{'NONE','WELCOME'}"
Category 10,2025-11-05,Merchant 17,77.53,4.2,53.63,"{'NONE','SAVE10'}"
Category 10,2025-11-05,Merchant 19,70.5,4.12,-12.6,"{'SAVE10','WELCOME'}"
Category 10,2025-11-05,Merchant 20,58.873333333333335,2.816666666666667,17.156666666666666,"{'NONE','WELCOME'}"
Category 10,2025-11-05,Merchant 3,80.55,3.381666666666667,40.01166666666666,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-05,Merchant 4,55.214,3.758,-3.532,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-05,Merchant 5,56.27,0,-25.28,{'NONE'}
Category 10,2025-11-05,Merchant 6,43.394,4.12,-35.484,"{'SAVE10','WELCOME'}"
Category 10,2025-11-05,Merchant 8,40.715,1.59,5.625,"{'NONE','SAVE10'}"
Category 10,2025-11-06,Merchant 10,84.976,4.278,38.346,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-06,Merchant 12,75.85,3.79,-7.07,{'WELCOME'}
Category 10,2025-11-06,Merchant 13,53.535,3.915,-42.75,"{'SAVE10','WELCOME'}"
Category 10,2025-11-06,Merchant 14,62.57666666666667,1.05,25.856666666666666,"{'NONE','SAVE10'}"
Category 10,2025-11-06,Merchant 18,43.86,2.3866666666666667,-38.61666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-06,Merchant 19,63.346666666666664,5.326666666666667,-10.42,"{'SAVE10','WELCOME'}"
Category 10,2025-11-06,Merchant 20,64.945,2.1775,14.285,"{'NONE','WELCOME'}"
Category 10,2025-11-06,Merchant 3,85.91,4.376666666666667,47.00333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-06,Merchant 4,66.55333333333333,4.681666666666667,-5.951666666666667,"{'SAVE10','WELCOME'}"
Category 10,2025-11-06,Merchant 5,65.425,3.275,-19.4,{'WELCOME'}
Category 10,2025-11-06,Merchant 6,48.71,1.9433333333333334,-30.67888888888889,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-06,Merchant 8,47.92,4.79,9.63,{'SAVE10'}
Category 10,2025-11-07,Merchant 10,56.126666666666665,3.64,8.543333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-07,Merchant 12,19.035,1.765,-61.86,"{'SAVE10','WELCOME'}"
Category 10,2025-11-07,Merchant 13,83.38,4.17,-13.16,{'WELCOME'}
Category 10,2025-11-07,Merchant 14,27.545,2.606666666666667,-4.875,"{'SAVE10','WELCOME'}"
Category 10,2025-11-07,Merchant 16,56.276666666666664,1.8766666666666667,32.31,"{'NONE','WELCOME'}"
Category 10,2025-11-07,Merchant 17,57.375,4.505,33.17,"{'SAVE10','WELCOME'}"
Category 10,2025-11-07,Merchant 18,86.77,8.68,-11.64,{'SAVE10'}
Category 10,2025-11-07,Merchant 20,86.21,1.965,32.215,"{'NONE','WELCOME'}"
Category 10,2025-11-07,Merchant 3,44.064,3.142,22.662,"{'NONE','SAVE10','WELCOME'}"
Category 10,2025-11-07,Merchant 4,38.615,2.355,-27.41,"{'SAVE10','WELCOME'}"
Category 10,2025-11-07,Merchant 5,58.48,0.995,-24.065,"{'NONE','WELCOME'}"
Category 10,2025-11-07,Merchant 6,60.71,5.093333333333334,-37.02333333333333,"{'SAVE10','WELCOME'}"
Category 10,2025-11-07,Merchant 8,46.34,2.32,10.52,{'WELCOME'}
Category 10,2025-11-08,Merchant 10,58.093333333333334,3.59,8.573333333333334,"{'SAVE10','WELCOME'}"
Category 10,2025-11-08,Merchant 12,81.34,4.07,44.38,{'WELCOME'}
Category 10,2025-11-08,Merchant 13,54.14,2.71,-40.94,{'WELCOME'}
Category 10,2025-11-08,Merchant 14,44.92,4.49,28.18,{'SAVE10'}
Category 10,2025-11-08,Merchant 16,88.94,6.42,60.43,"{'SAVE10','WELCOME'}"
Category 10,2025-11-08,Merchant 17,35.49,1.315,14.475,"{'NONE','WELCOME'}"
Category 10,2025-11-08,Merchant 18,62.71333333333333,3.07,-17.233333333333334,"{'NONE','SAVE10','WELCOME'}"
